region,year,quarter,year_quarter,dataset,data_type,x_year_quarter,target_year_quarter,current_living_price_risk_score,actual_living_price_risk_score,actual_delta_living_price_risk_score,pressure_index,forecast_living_price_risk_score_default,forecast_delta_default,actual_rank,actual_percentile,forecast_rank,forecast_percentile,display_quarter,target_living_price_risk_score,x_quarter,target_quarter
울산광역시,2020,3,2020Q3,train,actual,2020Q3,2020Q3,54.86577181208054,54.86577181208054,,,,,12.0,0.3125,,,2020Q3,54.86577181208054,,
인천광역시,2020,3,2020Q3,train,actual,2020Q3,2020Q3,60.40268456375839,60.40268456375839,,,,,6.0,0.6875,,,2020Q3,60.40268456375839,,
전라남도,2020,3,2020Q3,train,actual,2020Q3,2020Q3,67.67337807606263,67.67337807606263,,,,,1.0,1.0,,,2020Q3,67.67337807606263,,
전북특별자치도,2020,3,2020Q3,train,actual,2020Q3,2020Q3,64.5973154362416,64.5973154362416,,,,,2.0,0.9375,,,2020Q3,64.5973154362416,,
제주특별자치도,2020,3,2020Q3,train,actual,2020Q3,2020Q3,50.727069351230426,50.727069351230426,,,,,14.0,0.1875,,,2020Q3,50.727069351230426,,
충청남도,2020,3,2020Q3,train,actual,2020Q3,2020Q3,61.18568232662193,61.18568232662193,,,,,5.0,0.75,,,2020Q3,61.18568232662193,,
충청북도,2020,3,2020Q3,train,actual,2020Q3,2020Q3,58.38926174496644,58.38926174496644,,,,,9.0,0.5,,,2020Q3,58.38926174496644,,
강원특별자치도,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,28.35570469798657,59.56375838926174,31.20805369127517,18.707473751113284,33.96794682332056,5.612242125333985,8.0,0.5625,9.0,0.5,2020Q3,,2020Q2,2020Q3
경기도,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,25.055928411633108,55.480984340044735,30.425055928411627,20.33309185976314,31.15585596956205,6.099927557928943,11.0,0.375,11.0,0.375,2020Q3,,2020Q2,2020Q3
경상남도,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,29.138702460850112,59.95525727069352,30.81655480984341,17.678887636806824,34.44236875189216,5.303666291042049,7.0,0.625,8.0,0.5625,2020Q3,,2020Q2,2020Q3
경상북도,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,18.95973154362416,50.27964205816554,31.319910514541384,25.954066081058876,26.74595136794182,7.786219824317662,15.0,0.125,13.0,0.25,2020Q3,,2020Q2,2020Q3
광주광역시,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,25.11185682326622,56.04026845637584,30.928411633109626,19.671713059354083,31.013370741072443,5.901513917806224,10.0,0.4375,12.0,0.3125,2020Q3,,2020Q2,2020Q3
대구광역시,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,7.270693512304251,52.46085011185682,45.19015659955257,28.12291957897337,15.707569385996262,8.43687587369201,13.0,0.25,16.0,0.0625,2020Q3,,2020Q2,2020Q3
대전광역시,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,28.91498881431768,64.09395973154362,35.17897091722594,18.757632786135943,34.542278650158465,5.627289835840784,3.0,0.875,7.0,0.625,2020Q3,,2020Q2,2020Q3
부산광역시,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,11.129753914988816,42.28187919463088,31.152125279642064,26.72046829902168,19.14589440469532,8.016140489706503,16.0,0.0625,15.0,0.125,2020Q3,,2020Q2,2020Q3
서울특별시,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,36.017897091722595,63.08724832214765,27.069351230425056,14.53542814393763,40.378525534903886,4.360628443181291,4.0,0.8125,2.0,0.9375,2020Q3,,2020Q2,2020Q3
세종특별자치시,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,,,,7.345913785122195,,,,,,,2020Q3,,2020Q2,2020Q3
울산광역시,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,29.921700223713646,54.86577181208054,24.94407158836689,19.5979547855684,35.80108665938417,5.879386435670522,12.0,0.3125,5.0,0.75,2020Q3,,2020Q2,2020Q3
인천광역시,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,33.7248322147651,60.40268456375839,26.67785234899329,15.058885393600676,38.2424978328453,4.517665618080201,6.0,0.6875,3.0,0.875,2020Q3,,2020Q2,2020Q3
전라남도,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,36.40939597315437,67.67337807606263,31.263982102908265,15.171338805239987,40.96079761472637,4.551401641571999,1.0,1.0,1.0,1.0,2020Q3,,2020Q2,2020Q3
전북특별자치도,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,32.38255033557047,64.5973154362416,32.21476510067113,17.26313558309206,37.56149101049809,5.178940674927617,2.0,0.9375,4.0,0.8125,2020Q3,,2020Q2,2020Q3
제주특별자치도,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,14.821029082774052,50.727069351230426,35.90604026845637,24.03725390560978,22.032205254456983,7.211176171682935,14.0,0.1875,14.0,0.1875,2020Q3,,2020Q2,2020Q3
충청남도,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,29.586129753914992,61.18568232662193,31.599552572706937,18.034683482113024,34.9965347985489,5.410405044633908,5.0,0.75,6.0,0.6875,2020Q3,,2020Q2,2020Q3
충청북도,2020,3,2020Q3,train,backtest_pred,2020Q2,2020Q3,25.39149888143177,58.38926174496644,32.997762863534675,19.334830853218584,31.191948137397343,5.800449255965575,9.0,0.5,10.0,0.4375,2020Q3,,2020Q2,2020Q3
강원특별자치도,2020,4,2020Q4,train,actual,2020Q4,2020Q4,48.54586129753915,48.54586129753915,,,,,12.0,0.3125,,,2020Q4,48.54586129753915,,
경기도,2020,4,2020Q4,train,actual,2020Q4,2020Q4,52.06935123042505,52.06935123042505,,,,,5.0,0.75,,,2020Q4,52.06935123042505,,
경상남도,2020,4,2020Q4,train,actual,2020Q4,2020Q4,57.49440715883669,57.49440715883669,,,,,3.0,0.875,,,2020Q4,57.49440715883669,,
경상북도,2020,4,2020Q4,train,actual,2020Q4,2020Q4,46.14093959731543,46.14093959731543,,,,,15.0,0.125,,,2020Q4,46.14093959731543,,
광주광역시,2020,4,2020Q4,train,actual,2020Q4,2020Q4,49.66442953020135,49.66442953020135,,,,,9.0,0.5,,,2020Q4,49.66442953020135,,
대구광역시,2020,4,2020Q4,train,actual,2020Q4,2020Q4,49.328859060402685,49.328859060402685,,,,,10.0,0.4375,,,2020Q4,49.328859060402685,,
대전광역시,2020,4,2020Q4,train,actual,2020Q4,2020Q4,50.44742729306487,50.44742729306487,,,,,8.0,0.5625,,,2020Q4,50.44742729306487,,
부산광역시,2020,4,2020Q4,train,actual,2020Q4,2020Q4,41.77852348993289,41.77852348993289,,,,,16.0,0.0625,,,2020Q4,41.77852348993289,,
서울특별시,2020,4,2020Q4,train,actual,2020Q4,2020Q4,46.75615212527964,46.75615212527964,,,,,14.0,0.1875,,,2020Q4,46.75615212527964,,
세종특별자치시,2020,4,2020Q4,train,actual,2020Q4,2020Q4,,,,,,,,,,,2020Q4,,,
울산광역시,2020,4,2020Q4,train,actual,2020Q4,2020Q4,50.95078299776287,50.95078299776287,,,,,7.0,0.625,,,2020Q4,50.95078299776287,,
인천광역시,2020,4,2020Q4,train,actual,2020Q4,2020Q4,49.16107382550336,49.16107382550336,,,,,11.0,0.375,,,2020Q4,49.16107382550336,,
전라남도,2020,4,2020Q4,train,actual,2020Q4,2020Q4,51.230425055928414,51.230425055928414,,,,,6.0,0.6875,,,2020Q4,51.230425055928414,,
전북특별자치도,2020,4,2020Q4,train,actual,2020Q4,2020Q4,57.94183445190157,57.94183445190157,,,,,2.0,0.9375,,,2020Q4,57.94183445190157,,
제주특별자치도,2020,4,2020Q4,train,actual,2020Q4,2020Q4,52.18120805369127,52.18120805369127,,,,,4.0,0.8125,,,2020Q4,52.18120805369127,,
충청남도,2020,4,2020Q4,train,actual,2020Q4,2020Q4,59.95525727069352,59.95525727069352,,,,,1.0,1.0,,,2020Q4,59.95525727069352,,
충청북도,2020,4,2020Q4,train,actual,2020Q4,2020Q4,48.09843400447428,48.09843400447428,,,,,13.0,0.25,,,2020Q4,48.09843400447428,,
강원특별자치도,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,59.56375838926174,48.54586129753915,-11.017897091722595,5.388161294734943,61.18020677768222,1.61644838842048,12.0,0.3125,8.0,0.5625,2020Q4,,2020Q3,2020Q4
경기도,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,55.480984340044735,52.06935123042505,-3.411633109619686,7.1489138275430575,57.62565848830765,2.144674148262915,5.0,0.75,11.0,0.375,2020Q4,,2020Q3,2020Q4
경상남도,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,59.95525727069352,57.49440715883669,-2.460850111856836,4.157557753137072,61.202524596634646,1.2472673259411238,3.0,0.875,7.0,0.625,2020Q4,,2020Q3,2020Q4
경상북도,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,50.27964205816554,46.14093959731543,-4.138702460850112,11.843440717110829,53.83267427329879,3.55303221513325,15.0,0.125,15.0,0.125,2020Q4,,2020Q3,2020Q4
광주광역시,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,56.04026845637584,49.66442953020135,-6.375838926174488,7.956332897891056,58.42716832574316,2.386899869367319,9.0,0.5,10.0,0.4375,2020Q4,,2020Q3,2020Q4
대구광역시,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,52.46085011185682,49.328859060402685,-3.1319910514541363,10.313614775900298,55.55493454462691,3.0940844327700887,10.0,0.4375,13.0,0.25,2020Q4,,2020Q3,2020Q4
대전광역시,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,64.09395973154362,50.44742729306487,-13.64653243847875,3.6943529559778088,65.20226561833697,1.108305886793346,8.0,0.5625,3.0,0.875,2020Q4,,2020Q3,2020Q4
부산광역시,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,42.28187919463088,41.77852348993289,-0.5033557046979951,15.35625116647236,46.88875454457259,4.60687534994171,16.0,0.0625,16.0,0.0625,2020Q4,,2020Q3,2020Q4
서울특별시,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,63.08724832214765,46.75615212527964,-16.33109619686801,3.0963078228483845,64.01614066900217,0.9288923468545178,14.0,0.1875,4.0,0.8125,2020Q4,,2020Q3,2020Q4
세종특별자치시,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,,,,10.289116203244324,,,,,,,2020Q4,,2020Q3,2020Q4
울산광역시,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,54.86577181208054,50.95078299776287,-3.9149888143176663,8.871968355793605,57.52736231881862,2.6615905067380794,7.0,0.625,12.0,0.3125,2020Q4,,2020Q3,2020Q4
인천광역시,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,60.40268456375839,49.16107382550336,-11.241610738255034,3.4607924105333048,61.44092228691839,1.0382377231599946,11.0,0.375,6.0,0.6875,2020Q4,,2020Q3,2020Q4
전라남도,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,67.67337807606263,51.230425055928414,-16.44295302013422,-0.0435084498524682,67.66032554110689,-0.0130525349557473,6.0,0.6875,1.0,1.0,2020Q4,,2020Q3,2020Q4
전북특별자치도,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,64.5973154362416,57.94183445190157,-6.655480984340031,2.683924428535821,65.40249276480235,0.8051773285607453,2.0,0.9375,2.0,0.9375,2020Q4,,2020Q3,2020Q4
제주특별자치도,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,50.727069351230426,52.18120805369127,1.4541387024608454,10.545842409048992,53.89082207394512,3.163752722714697,4.0,0.8125,14.0,0.1875,2020Q4,,2020Q3,2020Q4
충청남도,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,61.18568232662193,59.95525727069352,-1.2304250559284071,3.9081569869612713,62.35812942271031,1.1724470960883835,1.0,1.0,5.0,0.75,2020Q4,,2020Q3,2020Q4
충청북도,2020,4,2020Q4,train,backtest_pred,2020Q3,2020Q4,58.38926174496644,48.09843400447428,-10.290827740492162,5.678523090806196,60.092818672208296,1.7035569272418556,13.0,0.25,9.0,0.5,2020Q4,,2020Q3,2020Q4
강원특별자치도,2021,1,2021Q1,train,actual,2021Q1,2021Q1,68.6241610738255,68.6241610738255,,,,,4.0,0.8235294117647058,,,2021Q1,68.6241610738255,,
경기도,2021,1,2021Q1,train,actual,2021Q1,2021Q1,71.75615212527964,71.75615212527964,,,,,1.0,1.0,,,2021Q1,71.75615212527964,,
경상남도,2021,1,2021Q1,train,actual,2021Q1,2021Q1,65.21252796420582,65.21252796420582,,,,,15.0,0.1764705882352941,,,2021Q1,65.21252796420582,,
경상북도,2021,1,2021Q1,train,actual,2021Q1,2021Q1,66.66666666666667,66.66666666666667,,,,,11.0,0.4117647058823529,,,2021Q1,66.66666666666667,,
광주광역시,2021,1,2021Q1,train,actual,2021Q1,2021Q1,71.19686800894856,71.19686800894856,,,,,2.0,0.9411764705882352,,,2021Q1,71.19686800894856,,
대구광역시,2021,1,2021Q1,train,actual,2021Q1,2021Q1,71.14093959731544,71.14093959731544,,,,,3.0,0.8823529411764706,,,2021Q1,71.14093959731544,,
대전광역시,2021,1,2021Q1,train,actual,2021Q1,2021Q1,68.34451901565996,68.34451901565996,,,,,5.0,0.7647058823529411,,,2021Q1,68.34451901565996,,
부산광역시,2021,1,2021Q1,train,actual,2021Q1,2021Q1,68.23266219239373,68.23266219239373,,,,,6.0,0.7058823529411765,,,2021Q1,68.23266219239373,,
서울특별시,2021,1,2021Q1,train,actual,2021Q1,2021Q1,67.05816554809843,67.05816554809843,,,,,9.0,0.5294117647058824,,,2021Q1,67.05816554809843,,
세종특별자치시,2021,1,2021Q1,train,actual,2021Q1,2021Q1,52.68456375838925,52.68456375838925,,,,,17.0,0.0588235294117647,,,2021Q1,52.68456375838925,,
울산광역시,2021,1,2021Q1,train,actual,2021Q1,2021Q1,65.93959731543625,65.93959731543625,,,,,13.0,0.2941176470588235,,,2021Q1,65.93959731543625,,
인천광역시,2021,1,2021Q1,train,actual,2021Q1,2021Q1,67.9530201342282,67.9530201342282,,,,,8.0,0.5882352941176471,,,2021Q1,67.9530201342282,,
전라남도,2021,1,2021Q1,train,actual,2021Q1,2021Q1,65.49217002237135,65.49217002237135,,,,,14.0,0.2352941176470588,,,2021Q1,65.49217002237135,,
전북특별자치도,2021,1,2021Q1,train,actual,2021Q1,2021Q1,66.16331096196868,66.16331096196868,,,,,12.0,0.3529411764705882,,,2021Q1,66.16331096196868,,
제주특별자치도,2021,1,2021Q1,train,actual,2021Q1,2021Q1,61.353467561521256,61.353467561521256,,,,,16.0,0.1176470588235294,,,2021Q1,61.353467561521256,,
충청남도,2021,1,2021Q1,train,actual,2021Q1,2021Q1,68.0648769574944,68.0648769574944,,,,,7.0,0.6470588235294118,,,2021Q1,68.0648769574944,,
충청북도,2021,1,2021Q1,train,actual,2021Q1,2021Q1,66.77852348993288,66.77852348993288,,,,,10.0,0.4705882352941176,,,2021Q1,66.77852348993288,,
강원특별자치도,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,48.54586129753915,68.6241610738255,20.07829977628636,15.051302477745171,53.0612520408627,4.51539074332355,4.0,0.8235294117647058,12.0,0.3125,2021Q1,,2020Q4,2021Q1
경기도,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,52.06935123042505,71.75615212527964,19.686800894854592,12.533476319291536,55.82939412621251,3.760042895787464,1.0,1.0,5.0,0.75,2021Q1,,2020Q4,2021Q1
경상남도,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,57.49440715883669,65.21252796420582,7.718120805369132,9.165956885286716,60.2441942244227,2.7497870655860126,15.0,0.1764705882352941,3.0,0.875,2021Q1,,2020Q4,2021Q1
경상북도,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,46.14093959731543,66.66666666666667,20.52572706935124,18.35645619421005,51.64787645557845,5.506936858263018,11.0,0.4117647058823529,14.0,0.1875,2021Q1,,2020Q4,2021Q1
광주광역시,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,49.66442953020135,71.19686800894856,21.532438478747203,15.720436596384838,54.380560509116805,4.716130978915452,2.0,0.9411764705882352,9.0,0.5,2021Q1,,2020Q4,2021Q1
대구광역시,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,49.328859060402685,71.14093959731544,21.812080536912752,15.207124736406447,53.89099648132462,4.562137420921935,3.0,0.8823529411764706,10.0,0.4375,2021Q1,,2020Q4,2021Q1
대전광역시,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,50.44742729306487,68.34451901565996,17.897091722595086,14.444576633969348,54.78080028325567,4.333372990190803,5.0,0.7647058823529411,8.0,0.5625,2021Q1,,2020Q4,2021Q1
부산광역시,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,41.77852348993289,68.23266219239373,26.454138702460845,18.792616667292545,47.41630849012065,5.637785000187762,6.0,0.7058823529411765,16.0,0.0625,2021Q1,,2020Q4,2021Q1
서울특별시,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,46.75615212527964,67.05816554809843,20.30201342281879,14.818011560626717,51.20155559346765,4.445403468188012,9.0,0.5294117647058824,15.0,0.125,2021Q1,,2020Q4,2021Q1
세종특별자치시,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,,52.68456375838925,,12.56855610669234,,,17.0,0.0588235294117647,,,2021Q1,,2020Q4,2021Q1
울산광역시,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,50.95078299776287,65.93959731543625,14.988814317673372,14.127467419431216,55.18902322359224,4.238240225829365,13.0,0.2941176470588235,7.0,0.625,2021Q1,,2020Q4,2021Q1
인천광역시,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,49.16107382550336,67.9530201342282,18.79194630872484,13.268564394700569,53.14164314391353,3.980569318410169,8.0,0.5882352941176471,11.0,0.375,2021Q1,,2020Q4,2021Q1
전라남도,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,51.230425055928414,65.49217002237135,14.26174496644294,13.47073340714152,55.27164507807087,4.041220022142454,14.0,0.2352941176470588,6.0,0.6875,2021Q1,,2020Q4,2021Q1
전북특별자치도,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,57.94183445190157,66.16331096196868,8.221476510067106,10.013573448544903,60.94590648646504,3.004072034563471,12.0,0.3529411764705882,2.0,0.9375,2021Q1,,2020Q4,2021Q1
제주특별자치도,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,52.18120805369127,61.353467561521256,9.172259507829985,13.392600849849396,56.19898830864609,4.017780254954822,16.0,0.1176470588235294,4.0,0.8125,2021Q1,,2020Q4,2021Q1
충청남도,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,59.95525727069352,68.0648769574944,8.109619686800883,7.656498119825231,62.25220670664109,2.2969494359475675,7.0,0.6470588235294118,1.0,1.0,2021Q1,,2020Q4,2021Q1
충청북도,2021,1,2021Q1,train,backtest_pred,2020Q4,2021Q1,48.09843400447428,66.77852348993288,18.6800894854586,15.67418947838889,52.80069084799094,4.702256843516665,10.0,0.4705882352941176,13.0,0.25,2021Q1,,2020Q4,2021Q1
강원특별자치도,2021,2,2021Q2,train,actual,2021Q2,2021Q2,84.00447427293064,84.00447427293064,,,,,5.0,0.7647058823529411,,,2021Q2,84.00447427293064,,
경기도,2021,2,2021Q2,train,actual,2021Q2,2021Q2,81.9910514541387,81.9910514541387,,,,,6.0,0.7058823529411765,,,2021Q2,81.9910514541387,,
경상남도,2021,2,2021Q2,train,actual,2021Q2,2021Q2,78.85906040268456,78.85906040268456,,,,,10.0,0.4705882352941176,,,2021Q2,78.85906040268456,,
경상북도,2021,2,2021Q2,train,actual,2021Q2,2021Q2,77.40492170022371,77.40492170022371,,,,,12.0,0.3529411764705882,,,2021Q2,77.40492170022371,,
광주광역시,2021,2,2021Q2,train,actual,2021Q2,2021Q2,85.57046979865771,85.57046979865771,,,,,3.0,0.8823529411764706,,,2021Q2,85.57046979865771,,
대구광역시,2021,2,2021Q2,train,actual,2021Q2,2021Q2,85.17897091722595,85.17897091722595,,,,,4.0,0.8235294117647058,,,2021Q2,85.17897091722595,,
대전광역시,2021,2,2021Q2,train,actual,2021Q2,2021Q2,74.72035794183445,74.72035794183445,,,,,15.0,0.1764705882352941,,,2021Q2,74.72035794183445,,
부산광역시,2021,2,2021Q2,train,actual,2021Q2,2021Q2,75.11185682326622,75.11185682326622,,,,,14.0,0.2352941176470588,,,2021Q2,75.11185682326622,,
서울특별시,2021,2,2021Q2,train,actual,2021Q2,2021Q2,69.85458612975391,69.85458612975391,,,,,16.0,0.1176470588235294,,,2021Q2,69.85458612975391,,
세종특별자치시,2021,2,2021Q2,train,actual,2021Q2,2021Q2,64.70917225950784,64.70917225950784,,,,,17.0,0.0588235294117647,,,2021Q2,64.70917225950784,,
울산광역시,2021,2,2021Q2,train,actual,2021Q2,2021Q2,79.75391498881432,79.75391498881432,,,,,9.0,0.5294117647058824,,,2021Q2,79.75391498881432,,
인천광역시,2021,2,2021Q2,train,actual,2021Q2,2021Q2,78.18791946308725,78.18791946308725,,,,,11.0,0.4117647058823529,,,2021Q2,78.18791946308725,,
전라남도,2021,2,2021Q2,train,actual,2021Q2,2021Q2,77.2930648769575,77.2930648769575,,,,,13.0,0.2941176470588235,,,2021Q2,77.2930648769575,,
전북특별자치도,2021,2,2021Q2,train,actual,2021Q2,2021Q2,80.92841163310963,80.92841163310963,,,,,8.0,0.5882352941176471,,,2021Q2,80.92841163310963,,
제주특별자치도,2021,2,2021Q2,train,actual,2021Q2,2021Q2,87.69574944071587,87.69574944071587,,,,,1.0,1.0,,,2021Q2,87.69574944071587,,
충청남도,2021,2,2021Q2,train,actual,2021Q2,2021Q2,87.30425055928413,87.30425055928413,,,,,2.0,0.9411764705882352,,,2021Q2,87.30425055928413,,
충청북도,2021,2,2021Q2,train,actual,2021Q2,2021Q2,81.15212527964206,81.15212527964206,,,,,7.0,0.6470588235294118,,,2021Q2,81.15212527964206,,
강원특별자치도,2021,2,2021Q2,train,backtest_pred,2021Q1,2021Q2,68.6241610738255,84.00447427293064,15.380313199105132,1.4420039077111135,69.05676224613885,0.4326011723133405,5.0,0.7647058823529411,4.0,0.8235294117647058,2021Q2,,2021Q1,2021Q2
경기도,2021,2,2021Q2,train,backtest_pred,2021Q1,2021Q2,71.75615212527964,81.9910514541387,10.234899328859058,-0.9688573259234488,71.4654949275026,-0.2906571977770369,6.0,0.7058823529411765,1.0,1.0,2021Q2,,2021Q1,2021Q2
경상남도,2021,2,2021Q2,train,backtest_pred,2021Q1,2021Q2,65.21252796420582,78.85906040268456,13.646532438478744,2.465495127050032,65.95217650232082,0.7396485381150057,10.0,0.4705882352941176,15.0,0.1764705882352941,2021Q2,,2021Q1,2021Q2
경상북도,2021,2,2021Q2,train,backtest_pred,2021Q1,2021Q2,66.66666666666667,77.40492170022371,10.73825503355704,2.546884621099874,67.43073205299663,0.7640653863299605,12.0,0.3529411764705882,10.0,0.4705882352941176,2021Q2,,2021Q1,2021Q2
광주광역시,2021,2,2021Q2,train,backtest_pred,2021Q1,2021Q2,71.19686800894856,85.57046979865771,14.373601789709156,-1.670242878067195,70.6957951455284,-0.5010728634201627,3.0,0.8823529411764706,3.0,0.8823529411764706,2021Q2,,2021Q1,2021Q2
대구광역시,2021,2,2021Q2,train,backtest_pred,2021Q1,2021Q2,71.14093959731544,85.17897091722595,14.038031319910516,-0.6883170017390676,70.93444449679372,-0.206495100521721,4.0,0.8235294117647058,2.0,0.9411764705882352,2021Q2,,2021Q1,2021Q2
대전광역시,2021,2,2021Q2,train,backtest_pred,2021Q1,2021Q2,68.34451901565996,74.72035794183445,6.375838926174495,0.8589145421981335,68.6021933783194,0.2576743626594435,15.0,0.1764705882352941,5.0,0.7647058823529411,2021Q2,,2021Q1,2021Q2
부산광역시,2021,2,2021Q2,train,backtest_pred,2021Q1,2021Q2,68.23266219239373,75.11185682326622,6.87919463087249,0.5888762503327097,68.40932506749354,0.176662875099808,14.0,0.2352941176470588,7.0,0.6470588235294118,2021Q2,,2021Q1,2021Q2
